UserName,ScreenName,Location,TweetAt,OriginalTweet,Sentiment,ProcessedTweet
9184,54136,Scotland,19-03-2020,[RD] Emergency service workers were at breaking point before the pandemic Now the dem...,Extremely Negative,service workers were at breaking point before the pandemic Now demand on all the services is unprecedented are unable to buy food the end of a 12 hour shift The greed and selfishness of the public an utter
6988,51940,USA,18-03-2020,[RD] @FDRLST Why are we being destroyed like this??? I would rather get the damn #Cor...,Extremely Negative,Why are we being destroyed like this? I would rather get the #covid lost a third of our stock lost job no to food chain is bare. Please let take my with the #ChinaVirus least if I
4631,49583,CA-FL-HI-OR-LV,17-03-2020,[RD] ?@POTUS must waive citizen cost of treatment or there will be no disposable inco...,Extremely Negative,"?@POTUS must waive citizen cost of or there will be no disposable income for consumer spending to markets up. @user pandemic early in the and threat of recession, covid may costly for patients.Â http"
17091,62043,,21-03-2020,[RD] Criminals are using the #COVID19 pandemic to obtain personal information or mani...,Extremely Negative,Criminals are #covid pandemic to obtain personal or manipulating people payments to fraudulent that appear to be legitimate. No one at HSBC will ever ask you for password. covid Scam Warnings: http
41515,86467,"Concord, MA",10-04-2020,[RD] POULTRY INDUSTRYÂS DELAYED COVID-19 RESPONSE IS KILLING AMERICAÂS ESSENTIAL WO...,Extremely Negative,"POULTRY INDUSTRYÂS DELAYED covid RESPONSE IS AMERICAÂS ESSENTIAL WORKERS - PROTECT THEM NOW Retail, Wholesale and Department Store Union What the hell. still not protecting our workers. http"
29940,74892,"alexandria, egypt",02-04-2020,[RD] Moscow relies on its energy exports Low oil prices are making it nervous  No one...,Extremely Negative,relies on its energy exports Low oil prices making it nervous No one needs oil now writes one Russian paper today after all it doesn t cure people Another The commodity market faces collapse
15670,60622,brighton,20-03-2020,[RD] #Pricerises Pointing out that drug manufacturers/wholesalers are taking advantag...,Extremely Negative,"#Pricerises out that drug manufacturers/wholesalers are taking advantage of by hiking their prices, and maybe even causing shortages deliberately. This obscene must stop Calpol (for children for christ's sake)."
22202,67154,,23-03-2020,[RD] Is Covid 19. The tip of the ice berg for pandemic viruses that mimic hurricanes ...,Extremely Negative,"Is covid. The tip of the ice berg for pandemic that mimic hurricanes in retail store shelves being emptied, tragedy and fatalities.?"
31725,76677,"Arcadia, Ca",04-04-2020,[RD] COVID 19 cure for Prop 47 in CA Theft crimes under 950 are down with most stores...,Extremely Negative,covid cure for Prop 47 CA crimes under 950 are down with most stores closed Online shopping is the new normal Porch Pirates are all but out of home Did it take a PANDEMIC stop the insanity of Prop 47 Apparently so
15780,60732,"Powys, Wales",20-03-2020,[RD] Got to work #supermarket sooo bare. Apparently it has been hell for staff during...,Extremely Negative,Got to #supermarket sooo bare. Apparently it has been hell for staff during day. Queue door at opening time #covid
20939,65891,,23-03-2020,[RD] Im not sure if anyone will pay attention to this or not but I work at Dillard s ...,Extremely Negative,Im not if anyone will pay attention to this or not but I work at Dillard s at North Star and they refuses to close there doors the covid crisis we already had case and not even a after they deep cleaned we had to return to work Dillard s is a retail store
32173,77125,,04-04-2020,[RD] Food shortages panic doesn't make any sense. In the tragic COVID-19 situation wh...,Extremely Negative,"Food shortages panic make any sense. In the tragic covid situation when so many people are dying and many others can't eat of the shortness of breath, there should be more food for the rest of us (as sad the current are)."
13022,57974,"Ann Arbor, MI",20-03-2020,[RD] Oil prices have fallen precipitously as Saudi Aramco draws other producers into ...,Extremely Negative,Oil prices have fallen precipitously as draws producers a war of
7319,52271,,18-03-2020,[RD] I have never in my life seen a supermarket look so dead and I donÂt mean by the...,Extremely Negative,I have never in seen a supermarket look so dead I donÂt mean by the lack of people I mean by the lack food. #covid http
41055,86007,Canada,10-04-2020,[RD] Please read this When you hear that soap amp water doesn t kill the but just was...,Extremely Negative,Please this When you hear that soap amp doesn t kill the but just washes it down the know that you are getting bad information
37969,82921,,08-04-2020,[RD] With recent policy changes it s possible that California could roll out online g...,Extremely Negative,With recent policy it possible that California could roll out online grocery shopping for the state s million SNAP recipients a few weeks says a policy advocate with Center in this piece by 19 crisis
44847,89799,,14-04-2020,"[RD] @mitchellvii The curious thing is grocery store, Walmart, Target, Lowes, Home De...",Extremely Negative,"@user curious thing is grocery store, Target, Lowes, Depot employees should all infected as heck. Dropping like It should so bad at this point, the stores should be unable to for lack of employees, such is the"
16420,61372,world,21-03-2020,"[RD] #Covid_19 

sad to say but i think this will be the tipping point for the oi...",Extremely Negative,"#covid sad but think this will be the tipping point the oil industry. With prices so low, people will demand the same prices when things are to get to normal. Companies will be pushed to produce cheaper Electric vehicles."
17076,62028,,21-03-2020,[RD] @ebay please stop people profiteering from  bulk buying essentials items to auct...,Extremely Negative,please people profiteering from buying essentials items to auction it site. Absolutely disgusting ? #toiletpaper #covid #ebay
8323,53275,"Ontario, Canada",18-03-2020,"[RD] ""With the global spread of COVID-19, scammers are preying on your fears. Canadia...",Extremely Negative,"""With the global of covid, scammers on your fears. Canadians are being warned to be careful of the scams that are circulating. more here: http"
19350,64302,Milky Way,22-03-2020,"[RD] I went out to a central, typically busy supermarket this evening (Broadway Shopp...",Extremely Negative,"I went out to a central, typically supermarket evening (Broadway Shopping Sydney). No toilet paper, but plenty food. I bought whole in a of panic buying & 3kg bag potatoes which was a revolution in itself. #covid #coronavirusaus"
14164,59116,India,20-03-2020,"[RD] The panic was clear in stocks, bonds, gold and commodity prices, underlining exp...",Extremely Negative,"The panic was clear in stocks, bonds, gold commodity prices, underlining expectations of severe economic damage from the outbreak. #covid #covid https://t.co/OQYRhEpK1b"
26768,71720,"London, England",25-03-2020,[RD] BOYCOTT @SportsDirectUK When  this is all over remember which company was there ...,Extremely Negative,@user When this all remember company was there 4 u & which simply exploited their employers & jacked up the prices during the #coronaviruscrisis #SportsDirect #BoycottSportsDirect #covid19UK @user @user https://t.co/i9sWZvnm2c
38432,83384,"Melbourne, Australia",08-04-2020,"[RD] As the #Covid_19 crisis pushes the food business into unkown terrain, the fragil...",Extremely Negative,"As the #covid crisis pushes the food business into unkown terrain, the fragility & flaws our globalised food systems are the longer the networks, the vulnerable they become. We need 'place based' food http http"
41845,86797,JDSupra.com,11-04-2020,[RD] Regulatory and litigation risks to consumer financial services providers highlig...,Extremely Negative,Regulatory and litigation to consumer financial services providers highlighted in Ballard Spahr on covid crisis fallout http | by
23755,68707,"Philadelphia, PA",24-03-2020,"[RD] Besides leaving store shelves bare, the panic-buying happening across our countr...",Extremely Negative,Besides leaving store panic-buying happening across our country is having extremely damaging effect on food http
38446,83398,,08-04-2020,"[RD] Would some people please STOP 'Spitting' in public. It is disgusting.
In last ...",Extremely Negative,some people please STOP 'Spitting' in public. is disgusting. In 10 days I have seen (3 Males and 1 Female) public one being a supermarket. STOP it. #covid
22789,67741,Please Help Spread The Word,24-03-2020,"[RD] BREAKING:
Nancy Pelosi has released another revised version of House Democrats...",Extremely Negative,"BREAKING: Nancy Pelosi has released another revised version of House DemocratsÂ covid plan that includes an for the nearly 700,000 to 800,000 illegal aliens who currently reside in the US. This Monster has no Shame!"
27296,72248,Roma,26-03-2020,[RD] Highlights - IMCO calls for further action to be taken to tacke the COVID-19 cri...,Extremely Negative,Highlights - IMCO for further to be taken to tacke covid crisis - Committee on Internal Market and Consumer Protection http #Agenparl #covid #covid #Covidagenparl #Iorestoacasa http
21323,66275,"Chicago, IL",23-03-2020,[RD] #McKinsey is tracking tracking consumer sentiment to gauge how peopleÂs expecta...,Extremely Negative,"#McKinsey is tracking consumer sentiment to gauge how peopleÂs incomes, spending, & change throughout the covid crisis. Initial US survey data was collected last week, & will be updated regularly http"
